Serie;Pedido_numero;Cliente_numero;Operacao_numero;Uso_numero;Ordem_venda;Emitido_em;Previsao_entrega;Pedido_cliente;DT_embarque;DT_entregue;OnTime;InFull;OnTime_InFull;Ordem_embarque;Transporte;Transportadora_numero;Volume;Especie;Valor_mercadoria;Frete;Seguro;Acrescimos;Peso_liquido;Peso_bruto;Cod_log_entrega;Numero_entrega
0;4225;153;0;21;Venda a Ordem Interestadual;06/12/2022;08/12/2022;3656;09/12/2022;09/12/2022;0;0;0;3557;Por conta Destintário (FOB);8;780;;28080,00;561,60;140,40;0;365,04;364,98;303183;2178
0;4226;62;1;51;Remessa Vasilhame Interestadual;06/12/2022;12/12/2022;3657;09/12/2022;09/12/2022;1;1;1;3558;Por conta Destintário (FOB);6;60;;1488,00;29,76;7,44;0;120,00;120,00;90927;1523
0;4227;182;0;21;Venda a Ordem;06/12/2022;12/12/2022;3658;09/12/2022;09/12/2022;1;1;1;3559;Por conta Remetente (CIF);9;1530;;5904,12;118,08;29,52;0;1570,18;1570,18;298740;2916
0;4228;59;3;51;Devolução de Vasilhames ou Sucatas;06/12/2022;13/12/2022;3659;14/12/2022;15/12/2022;0;1;0;3560;Por conta Destintário (FOB);5;6;;900,00;18,00;4,50;0;12,00;12,00;186755;3893
0;4230;108;0;21;Venda a Ordem;07/12/2022;09/12/2022;3660;08/12/2022;08/12/2022;1;1;1;3561;Por conta Remetente (CIF);9;660;;9339,00;186,78;46,70;0;4196,28;4196,28;0;0
0;4231;81;0;21;Venda a Ordem Interestadual;07/12/2022;12/12/2022;3661;13/12/2022;15/12/2022;0;1;0;3562;Por conta Destintário (FOB);6;1380;;23363,60;467,27;116,82;0;1094,50;1110,59;293282;4992
0;4232;11;1;51;Remessa Vasilhame Interestadual;07/12/2022;07/12/2022;3662;07/12/2022;09/12/2022;0;1;0;3563;Por conta Destintário (FOB);7;52;;1463,00;29,26;7,32;0;104,00;104,00;158219;3724
0;4233;170;0;9;Venda Sucata Estadual;07/12/2022;09/12/2022;3663;09/12/2022;09/12/2022;1;0;0;3564;Por conta Destintário (FOB);9;5308;;13270,00;265,40;66,35;0;5308,00;5308,00;287126;3874
0;4234;90;0;21;Venda a Ordem;07/12/2022;13/12/2022;3664;11/12/2022;11/12/2022;1;1;1;3565;Por conta Destintário (FOB);8;996;;12440,82;248,82;62,20;0;309,52;313,30;271924;2345
0;4235;87;3;51;Devolução de Vasilhames ou Sucatas;07/12/2022;14/12/2022;3665;13/12/2022;13/12/2022;1;0;0;3566;Por conta Destintário (FOB);5;15;;26584,00;531,68;132,92;0;15,00;30,00;115563;45
0;4237;28;0;21;Venda a Ordem;07/12/2022;14/12/2022;3666;11/12/2022;12/12/2022;1;1;1;3567;Por conta Remetente (CIF);9;8898;1;34567,99;691,36;172,84;0;2814,65;2814,65;25315;476
0;4238;13;3;51;Devolução de Vasilhames ou Sucatas;07/12/2022;09/12/2022;3667;06/12/2022;07/12/2022;1;1;1;3568;Por conta Destintário (FOB);9;35;;4950,00;99,00;24,75;0;67,00;67,00;169809;6578
0;4239;75;1;51;Remessa Vasilhame Estadual;07/12/2022;14/12/2022;3668;15/12/2022;17/12/2022;0;1;0;3569;Por conta Destintário (FOB);5;8;;1200,00;24,00;6,00;0;0,00;8,00;129879;2950
0;4240;96;0;21;Venda a Ordem;07/12/2022;14/12/2022;3669;13/12/2022;13/12/2022;1;0;0;3570;Por conta Remetente (CIF);6;3006;;18826,50;376,53;94,13;0;1992,74;1992,74;115565;984
0;4241;107;3;51;Devolução de Vasilhames ou Sucatas;07/12/2022;14/12/2022;3670;13/12/2022;13/12/2022;1;1;1;3571;Por conta Destintário (FOB);5;7;;950,00;19,00;4,75;0;13,00;13,00;271924;2345
0;4242;163;1;51;Remessa Vasilhame Estadual;07/12/2022;12/12/2022;3671;09/12/2022;11/12/2022;1;0;0;3572;Por conta Destintário (FOB);4;6;;900,00;18,00;4,50;0;0,00;6,00;115567;4789
0;4243;42;0;21;Venda a Ordem;07/12/2022;09/12/2022;3672;08/12/2022;09/12/2022;1;1;1;3573;Por conta Remetente (CIF);2;1080;;2063,77;41,28;10,32;0;37,80;46,01;295871;4023
0;4244;111;1;51;Remessa Vasilhame Estadual;07/12/2022;10/12/2022;3673;10/12/2022;10/12/2022;1;1;1;3574;Por conta Destintário (FOB);4;9;;315,00;6,30;1,58;0;18,00;18,00;152786;2856
0;4245;132;0;21;Venda a Ordem;08/12/2022;12/12/2022;3674;13/12/2022;14/12/2022;0;1;0;3575;Por conta Remetente (CIF);10;690;;9763,50;195,27;48,82;0;4387,02;4387,02;290144;4822
0;4246;126;0;21;Venda a Ordem;08/12/2022;13/12/2022;3675;10/12/2022;12/12/2022;1;1;1;3576;Por conta Destintário (FOB);5;600;1;2682,00;53,64;13,41;0;51,00;651,00;201383;3721
0;4247;73;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;10/12/2022;3676;07/12/2022;07/12/2022;1;1;1;3577;Por conta Destintário (FOB);6;20;;920,00;18,40;4,60;0;20,00;40,00;129879;2950
0;4248;117;0;21;Venda a Ordem;08/12/2022;14/12/2022;3677;13/12/2022;15/12/2022;0;1;0;3578;Por conta Destintário (FOB);4;36;;1069,35;21,39;5,35;0;27,76;27,76;201383;3721
0;4249;109;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;11/12/2022;3678;09/12/2022;10/12/2022;1;1;1;3579;Por conta Destintário (FOB);1;1;;2400,00;48,00;12,00;0;1,00;2,00;186755;3893
0;4250;55;0;57;Venda a Ordem Estadual;08/12/2022;15/12/2022;3679;16/12/2022;18/12/2022;0;1;0;3580;Por conta Remetente (CIF);8;3916;;28592,64;571,85;142,96;0;783,17;783,17;119032;98
0;4251;117;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;08/12/2022;3680;05/12/2022;07/12/2022;1;1;1;3581;Por conta Destintário (FOB);8;110;;21460,84;429,22;107,30;0;110,00;220,00;201383;3721
0;4252;174;0;21;Venda a Ordem;08/12/2022;10/12/2022;3681;10/12/2022;11/12/2022;0;1;0;3582;Por conta Destintário (FOB);3;1564;;12734,53;254,69;63,67;0;140,16;890,16;297623;3914
0;4254;60;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;15/12/2022;3682;13/12/2022;14/12/2022;1;1;1;3583;Por conta Destintário (FOB);8;2;;92,00;1,84;0,46;0;2,00;4,00;90927;1523
0;4255;200;0;21;Venda a Ordem;08/12/2022;14/12/2022;3683;14/12/2022;15/12/2022;0;1;0;3584;Por conta Remetente (CIF);8;7056;1;6195,31;123,91;30,98;0;216,00;216,00;201383;4567
0;4256;76;0;21;Venda a Ordem;08/12/2022;08/12/2022;3684;05/12/2022;06/12/2022;1;1;1;3585;Por conta Remetente (CIF);6;3706;1;25457,53;509,15;127,29;0;2732,05;2732,05;129879;2950
0;4257;79;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;12/12/2022;3685;09/12/2022;10/12/2022;1;1;1;3586;Por conta Destintário (FOB);7;26;;3600,00;72,00;18,00;0;49,00;49,00;281465;3633
0;4258;73;3;51;Devolução de Vasilhames ou Sucatas;08/12/2022;09/12/2022;3686;08/12/2022;09/12/2022;1;1;1;3587;Por conta Destintário (FOB);8;13;;1750,00;35,00;8,75;0;24,00;24,00;129879;2950
0;4259;145;1;51;Remessa Vasilhame Estadual;08/12/2022;15/12/2022;3687;14/12/2022;14/12/2022;1;0;0;3588;Por conta Destintário (FOB);1;6;;900,00;18,00;4,50;0;0,00;6,00;115567;4789
0;4260;55;0;21;Venda a Ordem;08/12/2022;15/12/2022;3688;14/12/2022;14/12/2022;1;0;0;3589;Por conta Remetente (CIF);9;492;;4307,46;86,15;21,54;0;140,85;140,85;119032;98
0;4261;32;1;51;Remessa Vasilhame Estadual;08/12/2022;15/12/2022;3689;13/12/2022;14/12/2022;1;1;1;3590;Por conta Destintário (FOB);4;2;;300,00;6,00;1,50;0;0,00;2,00;245112;1997
0;4262;41;0;21;Venda a Ordem;09/12/2022;09/12/2022;3690;06/12/2022;08/12/2022;1;1;1;3591;Por conta Remetente (CIF);4;200;1;384,86;7,70;1,92;0;3,20;403,20;290144;4822
0;4263;18;1;51;Remessa Vasilhame Estadual;09/12/2022;15/12/2022;3691;14/12/2022;16/12/2022;0;1;0;3592;Por conta Destintário (FOB);6;1;;35,00;0,70;0,18;0;2,00;2,00;25315;476
0;4264;78;0;21;Venda a Ordem;09/12/2022;13/12/2022;3692;12/12/2022;12/12/2022;1;1;1;3593;Por conta Destintário (FOB);9;1050;;14717,12;294,34;73,59;0;181,13;1231,13;129877;976
0;4265;199;0;21;Venda a Ordem;09/12/2022;12/12/2022;3693;11/12/2022;13/12/2022;0;1;0;3594;Por conta Destintário (FOB);3;900;;2457,09;49,14;12,29;0;11,93;11,93;186755;3893
0;4267;131;3;51;Devolução de Vasilhames ou Sucatas;09/12/2022;09/12/2022;3694;06/12/2022;06/12/2022;1;0;0;3595;Por conta Destintário (FOB);4;2;;92,00;1,84;0,46;0;2,00;4,00;202886;1123
0;4268;60;0;21;Venda a Ordem;09/12/2022;10/12/2022;3695;07/12/2022;08/12/2022;1;1;1;3596;Por conta Remetente (CIF);2;7141;1;39259,10;785,18;196,30;0;4070,24;4070,24;90927;1523
0;4269;38;0;21;Venda a Ordem;09/12/2022;13/12/2022;3696;14/12/2022;16/12/2022;0;1;0;3597;Por conta Remetente (CIF);4;1000;;936,00;18,72;4,68;0;14,00;16,00;28019;4350
0;4270;61;3;51;Devolução de Vasilhames ou Sucatas;09/12/2022;15/12/2022;3697;16/12/2022;18/12/2022;0;1;0;3598;Por conta Destintário (FOB);10;32;;4500,00;90,00;22,50;0;61,00;61,00;199870;534
0;4271;55;1;51;Remessa Vasilhame Estadual;09/12/2022;16/12/2022;3698;16/12/2022;17/12/2022;0;0;0;3599;Por conta Destintário (FOB);3;3;;450,00;9,00;2,25;0;0,00;3,00;119032;98
0;4272;53;1;51;Remessa Vasilhame Estadual;09/12/2022;09/12/2022;3699;08/12/2022;10/12/2022;0;1;0;3600;Por conta Destintário (FOB);6;3;;105,00;2,10;0,53;0;5,00;5,00;22818;4723
0;4273;75;0;21;Venda a Ordem;10/12/2022;15/12/2022;3700;12/12/2022;13/12/2022;1;0;0;3601;Por conta Remetente (CIF);5;3516;;20794,54;415,89;103,97;0;2516,13;2516,13;129879;2950
0;4274;196;3;51;Devolução de Vasilhames ou Sucatas;10/12/2022;13/12/2022;3701;11/12/2022;11/12/2022;1;0;0;3602;Por conta Destintário (FOB);4;9;;1250,00;25,00;6,25;0;17,00;17,00;152786;2856
0;4275;162;1;51;Remessa Vasilhame Estadual;10/12/2022;16/12/2022;3702;13/12/2022;14/12/2022;1;1;1;3603;Por conta Destintário (FOB);9;6;;900,00;18,00;4,50;0;0,00;6,00;27103;2864
0;4276;96;0;21;Venda a Ordem;12/12/2022;18/12/2022;3703;19/12/2022;20/12/2022;0;0;0;3604;Por conta Remetente (CIF);6;6036;;42819,54;856,39;214,10;0;1549,46;1549,46;115565;984
0;4277;89;0;21;Venda a Ordem;12/12/2022;17/12/2022;3704;18/12/2022;18/12/2022;0;0;0;3605;Por conta Remetente (CIF);1;12000;;11276,40;225,53;56,38;0;129,69;154,09;129879;2950
0;4278;115;1;51;Remessa Vasilhame Estadual;12/12/2022;17/12/2022;3705;17/12/2022;18/12/2022;0;1;0;3606;Por conta Destintário (FOB);6;26;;910,00;18,20;4,55;0;52,00;52,00;152786;2856
0;4279;19;0;21;Venda a Ordem;12/12/2022;12/12/2022;3706;09/12/2022;10/12/2022;1;1;1;3607;Por conta Remetente (CIF);1;13134;1;86337,93;1726,76;431,69;0;9428,60;9428,60;115567;4789
0;4280;175;3;51;Devolução de Vasilhames ou Sucatas;12/12/2022;12/12/2022;3707;13/12/2022;14/12/2022;0;1;0;3608;Por conta Destintário (FOB);8;55;;7750,00;155,00;38,75;0;105,00;105,00;90927;1523
0;4281;158;1;51;Remessa Vasilhame Estadual;12/12/2022;16/12/2022;3708;13/12/2022;15/12/2022;1;1;1;3609;Por conta Destintário (FOB);7;14;;2100,00;42,00;10,50;0;0,00;14,00;303017;4999
0;4282;95;0;21;Venda a Ordem Interestadual;12/12/2022;12/12/2022;3709;10/12/2022;11/12/2022;1;1;1;3610;Por conta Destintário (FOB);2;200;1;1419,68;28,39;7,10;0;7,00;207,00;186757;8765
0;4283;185;1;51;Remessa Vasilhame Interestadual;12/12/2022;17/12/2022;3710;16/12/2022;16/12/2022;1;1;1;3611;Por conta Destintário (FOB);7;1;;35,00;0,70;0,18;0;2,00;2,00;25315;476
0;4284;182;1;83;Remessa de amostra s/retorno;12/12/2022;16/12/2022;3711;16/12/2022;16/12/2022;1;1;1;3612;Por conta Destintário (FOB);10;60;;1800,00;36,00;9,00;0;57,60;57,60;298740;2916
0;4285;94;3;51;Devolução de Vasilhames ou Sucatas;12/12/2022;15/12/2022;3712;14/12/2022;16/12/2022;0;1;0;3613;Por conta Destintário (FOB);6;2;;7000,00;140,00;35,00;0;2,00;2,00;186755;3893
0;4286;11;0;21;Venda a Ordem Interestadual;12/12/2022;12/12/2022;3713;13/12/2022;14/12/2022;0;1;0;3614;Por conta Destintário (FOB);10;1950;;70200,00;1404,00;351,00;0;912,60;912,44;158219;3724
0;4287;104;1;51;Remessa Vasilhame Interestadual;12/12/2022;19/12/2022;3714;18/12/2022;19/12/2022;1;0;0;3615;Por conta Destintário (FOB);9;150;;3720,00;74,40;18,60;0;300,00;300,00;115567;4789
0;4288;26;0;21;Venda a Ordem Interestadual;12/12/2022;13/12/2022;3715;12/12/2022;14/12/2022;0;1;0;3616;Por conta Destintário (FOB);6;360;1;2506,37;50,13;12,53;0;18,29;18,26;229864;4756
0;4289;67;1;83;Remessa de amostra s/retorno;12/12/2022;13/12/2022;3716;14/12/2022;16/12/2022;0;1;0;3617;Por conta Destintário (FOB);5;30;1;226,80;4,54;1,13;0;1,50;1,50;189276;4289
0;4290;110;1;51;Remessa Vasilhame Interestadual;12/12/2022;12/12/2022;3717;12/12/2022;14/12/2022;0;1;0;3618;Por conta Destintário (FOB);2;7;;183,80;3,68;0,92;0;14,00;14,00;271924;2345
0;4292;119;0;21;Venda a Ordem;13/12/2022;18/12/2022;3718;15/12/2022;17/12/2022;1;1;1;3619;Por conta Destintário (FOB);8;990;;2702,80;54,06;13,51;0;13,12;13,12;129879;2950
0;4293;89;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;17/12/2022;3719;14/12/2022;16/12/2022;1;0;0;3620;Por conta Destintário (FOB);6;3;;138,00;2,76;0,69;0;3,00;6,00;129879;2950
0;4294;197;0;21;Venda a Ordem;13/12/2022;19/12/2022;3720;20/12/2022;21/12/2022;0;1;0;3621;Por conta Destintário (FOB);3;400;;2351,80;47,04;11,76;0;0,40;0,40;201383;3721
0;4295;100;0;21;Venda a Ordem;13/12/2022;15/12/2022;3721;14/12/2022;15/12/2022;1;1;1;3622;Por conta Destintário (FOB);6;120;;1681,96;33,64;8,41;0;20,70;140,70;271924;2345
0;4296;46;0;21;Venda a Ordem;13/12/2022;17/12/2022;3722;15/12/2022;17/12/2022;1;1;1;3623;Por conta Destintário (FOB);7;320;;1509,34;30,19;7,55;0;0,01;0,01;152786;2856
0;4297;50;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;13/12/2022;3723;13/12/2022;14/12/2022;0;1;0;3624;Por conta Destintário (FOB);10;10;;460,00;9,20;2,30;0;10,00;20,00;287413;3002
0;4299;6;0;21;Venda a Ordem;13/12/2022;18/12/2022;3724;19/12/2022;19/12/2022;0;1;0;3625;Por conta Destintário (FOB);7;528;;10882,08;217,64;54,41;0;0,11;572,09;25315;476
0;4300;57;0;21;Venda a Ordem;13/12/2022;14/12/2022;3725;13/12/2022;14/12/2022;1;0;0;3626;Por conta Remetente (CIF);6;6267;1;45112,90;902,26;225,56;0;4571,32;4571,32;186755;3893
0;4301;190;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;16/12/2022;3726;14/12/2022;14/12/2022;1;0;0;3627;Por conta Destintário (FOB);8;25;1;4050,00;81,00;20,25;0;44,00;50,00;90927;1523
0;4302;150;1;51;Remessa Vasilhame Estadual;13/12/2022;19/12/2022;3727;16/12/2022;18/12/2022;1;1;1;3628;Por conta Destintário (FOB);4;3;;150,00;3,00;0,75;0;3,00;3,00;158219;3724
0;4303;108;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;16/12/2022;3728;13/12/2022;13/12/2022;1;0;0;3629;Por conta Destintário (FOB);4;25;;4050,00;81,00;20,25;0;44,00;44,00;0;0
0;4304;194;0;21;Venda a Ordem;13/12/2022;19/12/2022;3729;19/12/2022;21/12/2022;0;1;0;3630;Por conta Remetente (CIF);6;990;;8667,45;173,35;43,34;0;283,43;283,43;25315;476
0;4305;33;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;20/12/2022;3730;17/12/2022;17/12/2022;1;0;0;3631;Por conta Destintário (FOB);7;2;1;400,00;8,00;2,00;0;2,00;4,00;25315;476
0;4306;144;3;51;Devolução de Vasilhames ou Sucatas;13/12/2022;19/12/2022;3731;19/12/2022;19/12/2022;1;1;1;3632;Por conta Destintário (FOB);10;2;;400,00;8,00;2,00;0;2,00;2,00;25315;476
0;4308;161;0;21;Venda a Ordem;14/12/2022;17/12/2022;3732;18/12/2022;19/12/2022;0;1;0;3633;Por conta Destintário (FOB);9;1000;;16864,74;337,29;84,32;0;340,28;660,28;242536;2115
0;4309;19;3;51;Devolução de Vasilhames ou Sucatas;14/12/2022;18/12/2022;3733;17/12/2022;17/12/2022;1;0;0;3634;Por conta Destintário (FOB);10;26;;24736,00;494,72;123,68;0;26,00;52,00;115567;4789
0;4310;198;0;21;Venda a Ordem;14/12/2022;14/12/2022;3734;12/12/2022;14/12/2022;1;0;0;3635;Por conta Destintário (FOB);2;284;;17609,53;352,19;88,05;0;180,32;483,40;152786;2856
0;4311;62;0;21;Venda a Ordem;14/12/2022;14/12/2022;3735;14/12/2022;14/12/2022;1;1;1;3636;Por conta Remetente (CIF);5;10500;1;52852,40;1057,05;264,26;0;7610,66;10702,98;90927;1523
0;4312;68;0;21;Venda a Ordem;14/12/2022;14/12/2022;3736;13/12/2022;13/12/2022;1;1;1;3637;Por conta Remetente (CIF);9;1000;;936,00;18,72;4,68;0;14,00;16,00;229864;4756
0;4313;18;0;21;Venda a Ordem;14/12/2022;16/12/2022;3737;15/12/2022;16/12/2022;1;1;1;3638;Por conta Destintário (FOB);6;928;;14726,04;294,52;73,63;0;284,77;604,77;25315;476
0;4314;26;3;51;Devolução de Vasilhames ou Sucatas;14/12/2022;19/12/2022;3738;17/12/2022;18/12/2022;1;1;1;3639;Por conta Destintário (FOB);3;24;;19936,00;398,72;99,68;0;24,00;48,00;229864;4756
0;4315;124;3;51;Devolução de Vasilhames ou Sucatas;14/12/2022;19/12/2022;3739;19/12/2022;20/12/2022;0;1;0;3640;Por conta Destintário (FOB);3;46;;6700,00;134,00;33,50;0;84,00;84,00;129879;2950
0;4316;2;1;51;Remessa Vasilhame Estadual;14/12/2022;16/12/2022;3740;14/12/2022;16/12/2022;1;1;1;3641;Por conta Destintário (FOB);4;3;;105,00;2,10;0,53;0;5,00;5,00;253427;4961
0;4318;3;1;51;Remessa Vasilhame Estadual;14/12/2022;18/12/2022;3741;19/12/2022;19/12/2022;0;0;0;3642;Por conta Destintário (FOB);1;3;;105,00;2,10;0,53;0;5,00;5,00;199382;4667
0;4319;182;0;21;Venda a Ordem;14/12/2022;18/12/2022;3742;17/12/2022;19/12/2022;0;1;0;3643;Por conta Remetente (CIF);3;1000;;936,00;18,72;4,68;0;14,00;16,00;298740;2916
0;4320;116;0;21;Venda a Ordem Interestadual;14/12/2022;19/12/2022;3743;17/12/2022;18/12/2022;1;0;0;3644;Por conta Destintário (FOB);1;1440;;5504,21;110,08;27,52;0;507,74;516,51;290144;4822
0;4321;31;1;51;Remessa Vasilhame Interestadual;14/12/2022;17/12/2022;3744;15/12/2022;15/12/2022;1;1;1;3645;Por conta Destintário (FOB);7;9;;315,00;6,30;1,58;0;18,00;18,00;245110;765
0;4322;136;0;21;Venda a Ordem Interestadual;14/12/2022;15/12/2022;3745;13/12/2022;14/12/2022;1;1;1;3646;Por conta Destintário (FOB);1;1280;1;1900,60;38,01;9,50;0;27,00;27,00;291847;2865
0;4323;5;1;83;Remessa de amostra s/retorno;14/12/2022;16/12/2022;3746;13/12/2022;15/12/2022;1;1;1;3647;Por conta Destintário (FOB);6;28;;226,77;4,54;1,13;0;3,18;3,18;152780;1256
0;4324;63;1;51;Remessa Vasilhame Interestadual;14/12/2022;18/12/2022;3747;18/12/2022;20/12/2022;0;1;0;3648;Por conta Destintário (FOB);3;5;;175,00;3,50;0,88;0;10,00;10,00;303017;4999
0;4325;110;1;83;Remessa de amostra s/retorno;15/12/2022;21/12/2022;3748;18/12/2022;18/12/2022;1;1;1;3649;Por conta Destintário (FOB);8;88;;711,92;14,24;3,56;0;9,98;9,98;271924;2345
0;4326;47;0;21;Venda a Ordem;15/12/2022;18/12/2022;3749;16/12/2022;17/12/2022;1;1;1;3650;Por conta Remetente (CIF);1;7495;1;44065,66;881,31;220,33;0;4724,74;4724,74;271922;956
0;4327;30;0;21;Venda a Ordem;15/12/2022;20/12/2022;3750;17/12/2022;17/12/2022;1;1;1;3651;Por conta Remetente (CIF);5;1000;;936,00;18,72;4,68;0;14,00;16,00;25315;476
0;4328;185;0;21;Venda a Ordem;15/12/2022;22/12/2022;3751;21/12/2022;22/12/2022;1;1;1;3652;Por conta Remetente (CIF);6;1320;;4069,82;81,40;20,35;0;1339,80;2665,08;25315;476
0;4329;188;3;51;Devolução de Vasilhames ou Sucatas;15/12/2022;20/12/2022;3752;18/12/2022;18/12/2022;1;0;0;3653;Por conta Destintário (FOB);5;35;;5150,00;103,00;25,75;0;63,00;63,00;25315;476
0;4330;191;1;51;Remessa Vasilhame Estadual;15/12/2022;18/12/2022;3753;16/12/2022;18/12/2022;1;1;1;3654;Por conta Destintário (FOB);6;2;;70,00;1,40;0,35;0;4,00;4,00;91066;723
0;4331;180;0;57;Venda a Ordem Estadual;15/12/2022;19/12/2022;3754;19/12/2022;19/12/2022;1;1;1;3655;Por conta Remetente (CIF);3;4924;;42787,20;855,74;213,94;0;1200,60;1200,60;90927;1523
0;4332;17;3;51;Devolução de Vasilhames ou Sucatas;15/12/2022;18/12/2022;3755;15/12/2022;15/12/2022;1;1;1;3656;Por conta Destintário (FOB);3;7;;950,00;19,00;4,75;0;13,00;13,00;177623;3776
0;4333;33;3;51;Devolução de Vasilhames ou Sucatas;15/12/2022;21/12/2022;3756;21/12/2022;23/12/2022;0;1;0;3657;Por conta Destintário (FOB);4;94;;28602,56;572,05;143,01;0;94,00;188,00;25315;476
0;4334;159;0;21;Venda a Ordem;15/12/2022;20/12/2022;3757;20/12/2022;22/12/2022;0;1;0;3658;Por conta Destintário (FOB);6;952;;9360,15;187,20;46,80;0;137,35;577,35;115567;4789
0;4335;165;0;21;Venda a Ordem;15/12/2022;21/12/2022;3758;21/12/2022;23/12/2022;0;1;0;3659;Por conta Destintário (FOB);1;330;;18421,79;368,44;92,11;0;0,36;352,34;90927;1523
0;4336;182;3;51;Devolução de Vasilhames ou Sucatas;15/12/2022;22/12/2022;3759;23/12/2022;24/12/2022;0;1;0;3660;Por conta Destintário (FOB);3;24;;5812,00;116,24;29,06;0;24,00;48,00;298740;2916
0;4337;119;0;21;Venda a Ordem;15/12/2022;18/12/2022;3760;16/12/2022;16/12/2022;1;1;1;3661;Por conta Destintário (FOB);10;66;;3684,36;73,69;18,42;0;0,07;70,47;129879;2950
0;4339;193;0;21;Venda a Ordem;16/12/2022;19/12/2022;3761;17/12/2022;18/12/2022;1;1;1;3662;Por conta Remetente (CIF);9;10760;;10126,68;202,53;50,63;0;114,29;134,87;199444;4237
0;4341;163;1;51;Remessa Vasilhame Estadual;16/12/2022;18/12/2022;3762;15/12/2022;16/12/2022;1;1;1;3663;Por conta Destintário (FOB);7;22;;770,00;15,40;3,85;0;44,00;44,00;115567;4789
0;4342;91;0;21;Venda a Ordem;16/12/2022;23/12/2022;3763;21/12/2022;22/12/2022;1;1;1;3664;Por conta Remetente (CIF);2;6895;1;47436,21;948,72;237,18;0;4911,84;4911,84;201381;7658
0;4343;90;0;57;Venda a Ordem Estadual;16/12/2022;17/12/2022;3764;16/12/2022;18/12/2022;0;1;0;3665;Por conta Remetente (CIF);7;1512;;4263,84;85,28;21,32;0;39,31;39,31;271924;2345
0;4344;105;0;21;Venda a Ordem;16/12/2022;23/12/2022;3765;22/12/2022;22/12/2022;1;1;1;3666;Por conta Remetente (CIF);8;100;1;3000,00;60,00;15,00;0;12,50;112,50;186755;3893
0;4345;79;3;51;Devolução de Vasilhames ou Sucatas;16/12/2022;18/12/2022;3766;18/12/2022;20/12/2022;0;1;0;3667;Por conta Destintário (FOB);4;31;;4350,00;87,00;21,75;0;50,00;50,00;281465;3633
0;4346;2;3;51;Devolução de Vasilhames ou Sucatas;16/12/2022;21/12/2022;3767;21/12/2022;22/12/2022;0;1;0;3668;Por conta Destintário (FOB);4;10;;925,21;18,50;4,63;0;10,00;20,00;253427;4961
0;4347;22;1;51;Remessa Vasilhame Estadual;16/12/2022;19/12/2022;3768;20/12/2022;22/12/2022;0;1;0;3669;Por conta Destintário (FOB);8;2;;300,00;6,00;1,50;0;4,00;4,00;22818;4723
0;4348;31;0;21;Venda a Ordem;16/12/2022;19/12/2022;3769;20/12/2022;22/12/2022;0;1;0;3670;Por conta Destintário (FOB);3;816;;51088,23;1021,76;255,44;0;2484,74;3371,36;245110;765
0;4350;61;0;21;Venda a Ordem;16/12/2022;18/12/2022;3770;19/12/2022;21/12/2022;0;1;0;3671;Por conta Remetente (CIF);2;6690;1;20856,26;417,13;104,28;0;1706,72;1706,72;199870;534
0;4351;193;0;21;Venda a Ordem;16/12/2022;16/12/2022;3771;17/12/2022;19/12/2022;0;0;0;3672;Por conta Remetente (CIF);4;1500;;1404,00;28,08;7,02;0;21,00;24,00;199444;4237
0;4352;139;3;51;Devolução de Vasilhames ou Sucatas;16/12/2022;17/12/2022;3772;14/12/2022;15/12/2022;1;0;0;3673;Por conta Destintário (FOB);6;28;;4300,00;86,00;21,50;0;54,00;54,00;276542;2563
0;4353;59;1;51;Remessa Vasilhame Estadual;16/12/2022;20/12/2022;3773;19/12/2022;19/12/2022;1;1;1;3674;Por conta Destintário (FOB);3;3;;105,00;2,10;0,53;0;6,00;6,00;186755;3893
0;4354;57;0;21;Venda a Ordem;19/12/2022;26/12/2022;3774;26/12/2022;27/12/2022;0;1;0;3675;Por conta Remetente (CIF);6;4628;;33504,34;670,09;167,52;0;2269,83;2269,83;186755;3893
0;4355;132;0;21;Venda a Ordem;19/12/2022;19/12/2022;3775;16/12/2022;16/12/2022;1;1;1;3676;Por conta Destintário (FOB);9;1484;;90115,28;1802,31;450,58;0;3151,24;4765,98;290144;4822
0;4356;14;0;21;Venda a Ordem;19/12/2022;24/12/2022;3776;23/12/2022;23/12/2022;1;1;1;3677;Por conta Remetente (CIF);6;14630;1;58733,79;1174,68;293,67;0;8144,11;8144,11;245112;1997
0;4357;4;3;51;Devolução de Vasilhames ou Sucatas;19/12/2022;19/12/2022;3777;18/12/2022;19/12/2022;1;1;1;3678;Por conta Destintário (FOB);5;72;;10400,00;208,00;52,00;0;137,00;137,00;152786;2856
0;4358;177;0;9;Venda Sucata Estadual;19/12/2022;24/12/2022;3778;21/12/2022;23/12/2022;1;1;1;3679;Por conta Destintário (FOB);10;885;1;2655,00;53,10;13,28;0;885,00;1770,00;115567;4789
