Serie;Pedido_numero;Cliente_numero;Operacao_numero;Uso_numero;Ordem_venda;Emitido_em;Previsao_entrega;Pedido_cliente;DT_embarque;DT_entregue;OnTime;InFull;OnTime_InFull;Ordem_embarque;Transporte;Transportadora_numero;Volume;Especie;Valor_mercadoria;Frete;Seguro;Acrescimos;Peso_liquido;Peso_bruto;Cod_log_entrega;Numero_entrega
0;3749;51;0;21;Venda a Ordem;2022/10/05;2022/10/10;3254;2022/10/07;2022/10/07;1;1;1;3155;Por conta Destintario (FOB);8;2076;1;22812.56;456.25;114.06;0;548.20;1750.09;271924;2345
0;3750;75;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/05;2022/10/05;3255;2022/10/02;2022/10/04;1;1;1;3156;Por conta Destintario (FOB);10;58;;40332.00;806.64;201.66;0;58.00;116.00;129879;2950
0;3751;26;0;57;Venda a Ordem Estadual;2022/10/05;2022/10/11;3256;2022/10/11;2022/10/11;1;1;1;3157;Por conta Remetente (CIF);3;8100;;29002.80;580.06;145.01;0;536.16;536.16;229864;4756
0;3752;120;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/05;2022/10/08;3257;2022/10/07;2022/10/08;1;1;1;3158;Por conta Destintario (FOB);10;152;1;16021.43;320.43;80.11;0;152.00;304.00;290144;4822
0;3753;120;0;21;Venda a Ordem;2022/10/05;2022/10/09;3258;2022/10/08;2022/10/08;1;1;1;3159;Por conta Destintario (FOB);7;180;;8488.33;169.77;42.44;0;0.07;309.06;290144;4822
0;3755;13;0;21;Venda a Ordem Interestadual;2022/10/05;2022/10/06;3259;2022/10/07;2022/10/09;0;1;0;3160;Por conta Destintario (FOB);4;2130;;50516.16;1010.32;252.58;0;729.96;724.39;169809;6578
0;3756;160;1;51;Remessa Vasilhame Interestadual;2022/10/05;2022/10/07;3260;2022/10/06;2022/10/07;1;1;1;3161;Por conta Destintario (FOB);2;122;;3025.60;60.51;15.13;0;244.00;244.00;196723;3824
0;3757;77;0;21;Venda a Ordem;2022/10/06;2022/10/13;3261;2022/10/12;2022/10/14;0;1;0;3162;Por conta Remetente (CIF);9;6012;;36248.41;724.97;181.24;0;3985.48;3985.48;129879;2950
0;3758;53;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/06;2022/10/13;3262;2022/10/13;2022/10/15;0;1;0;3163;Por conta Destintario (FOB);10;14;;1900.00;38.00;9.50;0;26.00;26.00;22818;4723
0;3761;185;0;21;Venda a Ordem Interestadual;2022/10/07;2022/10/09;3263;2022/10/10;2022/10/11;0;1;0;3164;Por conta Destintario (FOB);2;1320;;32802.84;656.06;164.01;0;467.64;464.50;25315;476
0;3762;30;1;51;Remessa Vasilhame Interestadual;2022/10/07;2022/10/12;3264;2022/10/13;2022/10/14;0;1;0;3165;Por conta Destintario (FOB);6;78;;1934.40;38.69;9.67;0;156.00;156.00;25315;476
0;3763;123;0;21;Venda a Ordem;2022/10/07;2022/10/13;3265;2022/10/12;2022/10/14;0;1;0;3166;Por conta Destintario (FOB);1;1176;;17787.56;355.75;88.94;0;448.30;452.08;201383;3721
0;3764;131;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/07;2022/10/13;3266;2022/10/13;2022/10/14;0;0;0;3167;Por conta Destintario (FOB);10;20;;38584.00;771.68;192.92;0;20.00;40.00;202886;1123
0;3765;33;0;9;Venda Sucata Estadual;2022/10/07;2022/10/14;3267;2022/10/11;2022/10/13;1;1;1;3168;Por conta Destintario (FOB);3;2164;;6492.00;129.84;32.46;0;2164.00;2164.00;25315;476
0;3766;174;0;21;Venda a Ordem;2022/10/07;2022/10/10;3268;2022/10/08;2022/10/08;1;1;1;3169;Por conta Destintario (FOB);3;150;;7073.61;141.47;35.37;0;0.06;257.55;297623;3914
0;3767;83;0;63;Venda a ordem com IPI;2022/10/07;2022/10/10;3269;2022/10/11;2022/10/12;0;0;0;3170;Por conta Remetente (CIF);1;227500;;49272.70;985.45;246.36;0;107.43;107.43;271924;2345
0;3768;48;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/07;2022/10/08;3270;2022/10/07;2022/10/09;0;1;0;3171;Por conta Destintario (FOB);10;330;;805.23;16.10;4.03;0;330.00;660.00;25315;476
0;3769;198;0;21;Venda a Ordem Interestadual;2022/10/07;2022/10/13;3271;2022/10/13;2022/10/14;0;1;0;3172;Por conta Destintario (FOB);9;290;1;2148.59;42.97;10.74;0;17.21;217.21;152786;2856
0;3770;8;0;21;Venda a Ordem;2022/10/07;2022/10/12;3272;2022/10/12;2022/10/13;0;0;0;3173;Por conta Remetente (CIF);8;200;1;384.86;7.70;1.92;0;3.20;403.20;271924;2345
0;3771;182;1;51;Remessa Vasilhame Interestadual;2022/10/07;2022/10/07;3273;2022/10/07;2022/10/07;1;0;0;3174;Por conta Destintario (FOB);8;4;;119.60;2.39;0.60;0;8.00;8.00;298740;2916
0;3772;28;1;51;Remessa Vasilhame Estadual;2022/10/07;2022/10/10;3274;2022/10/08;2022/10/09;1;1;1;3175;Por conta Destintario (FOB);5;1;;35.00;0.70;0.18;0;2.00;2.00;25315;476
0;3773;60;0;21;Venda a Ordem;2022/10/07;2022/10/14;3275;2022/10/14;2022/10/16;0;1;0;3176;Por conta Remetente (CIF);7;7080;;7970.77;159.42;39.85;0;84.90;103.91;90927;1523
0;3774;112;1;51;Remessa Vasilhame Estadual;2022/10/07;2022/10/13;3276;2022/10/14;2022/10/14;0;1;0;3177;Por conta Destintario (FOB);8;20;;700.00;14.00;3.50;0;40.00;40.00;271924;2345
0;3775;131;0;21;Venda a Ordem;2022/10/07;2022/10/11;3277;2022/10/08;2022/10/10;1;1;1;3178;Por conta Remetente (CIF);1;2460;;20896.96;417.94;104.48;0;704.27;704.27;202886;1123
0;3776;145;1;51;Remessa Vasilhame Estadual;2022/10/07;2022/10/07;3278;2022/10/06;2022/10/08;0;0;0;3179;Por conta Destintario (FOB);2;10;;1500.00;30.00;7.50;0;0.00;10.00;115567;4789
0;3778;88;0;21;Venda a Ordem;2022/10/10;2022/10/11;3279;2022/10/10;2022/10/10;1;1;1;3180;Por conta Remetente (CIF);5;3600;;3654.00;73.08;18.27;0;100.80;100.80;129879;2950
0;3779;157;0;21;Venda a Ordem;2022/10/10;2022/10/14;3280;2022/10/13;2022/10/15;0;0;0;3181;Por conta Remetente (CIF);2;3000;1;1254.00;25.08;6.27;0;15.00;16.80;115570;879
0;3780;104;0;21;Venda a Ordem;2022/10/10;2022/10/14;3281;2022/10/12;2022/10/12;1;1;1;3182;Por conta Remetente (CIF);2;2500;;2340.00;46.80;11.70;0;35.00;40.00;115567;4789
0;3781;33;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/10;2022/10/13;3282;2022/10/10;2022/10/11;1;1;1;3183;Por conta Destintario (FOB);8;76;;10700.00;214.00;53.50;0;145.00;145.00;25315;476
0;3782;115;0;21;Venda a Ordem;2022/10/10;2022/10/16;3283;2022/10/16;2022/10/16;1;0;0;3184;Por conta Remetente (CIF);4;16764;1;56275.14;1125.50;281.38;0;5596.72;5596.72;152786;2856
0;3783;129;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/10;2022/10/16;3284;2022/10/13;2022/10/14;1;1;1;3185;Por conta Destintario (FOB);8;11;;1550.00;31.00;7.75;0;21.00;21.00;287413;3002
0;3784;155;0;21;Venda a Ordem;2022/10/10;2022/10/12;3285;2022/10/09;2022/10/11;1;1;1;3186;Por conta Remetente (CIF);6;2952;;21166.43;423.33;105.83;0;876.12;876.12;115567;4789
0;3785;25;1;51;Remessa Vasilhame Estadual;2022/10/10;2022/10/14;3286;2022/10/15;2022/10/15;0;1;0;3187;Por conta Destintario (FOB);6;12;;1800.00;36.00;9.00;0;0.00;12.00;293282;4992
0;3786;80;1;51;Remessa Vasilhame Estadual;2022/10/10;2022/10/11;3287;2022/10/11;2022/10/12;0;1;0;3188;Por conta Destintario (FOB);4;8;;1200.00;24.00;6.00;0;0.00;8.00;224718;4211
0;3787;189;0;21;Venda a Ordem;2022/10/10;2022/10/11;3288;2022/10/12;2022/10/13;0;1;0;3189;Por conta Remetente (CIF);9;17268;1;60847.02;1216.94;304.24;0;6129.02;6129.02;290144;4822
0;3788;129;0;21;Venda a Ordem;2022/10/10;2022/10/12;3289;2022/10/10;2022/10/10;1;0;0;3190;Por conta Destintario (FOB);5;960;;11371.48;227.43;56.86;0;281.76;285.54;287413;3002
0;3789;104;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/10;2022/10/11;3290;2022/10/08;2022/10/09;1;1;1;3191;Por conta Destintario (FOB);4;3;;350.00;7.00;1.75;0;5.00;5.00;115567;4789
0;3790;19;1;51;Remessa Vasilhame Estadual;2022/10/10;2022/10/14;3291;2022/10/14;2022/10/14;1;1;1;3192;Por conta Destintario (FOB);3;6;;210.00;4.20;1.05;0;11.00;11.00;115567;4789
0;3791;16;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/10;2022/10/15;3292;2022/10/13;2022/10/13;1;0;0;3193;Por conta Destintario (FOB);2;14;;24184.00;483.68;120.92;0;14.00;28.00;90927;1523
0;3792;103;0;21;Venda a Ordem;2022/10/10;2022/10/11;3293;2022/10/10;2022/10/12;0;0;0;3194;Por conta Destintario (FOB);1;960;1;13375.48;267.51;66.88;0;328.56;928.56;115564;9876
0;3793;173;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/10;2022/10/17;3294;2022/10/17;2022/10/17;1;1;1;3195;Por conta Destintario (FOB);3;16;;736.00;14.72;3.68;0;16.00;32.00;212994;3406
0;3794;4;0;21;Venda a Ordem;2022/10/10;2022/10/16;3295;2022/10/15;2022/10/15;1;1;1;3196;Por conta Remetente (CIF);1;10168;;67984.00;1359.68;339.92;0;1278.42;1278.42;152786;2856
0;3795;147;0;21;Venda a Ordem Interestadual;2022/10/10;2022/10/11;3296;2022/10/10;2022/10/11;1;1;1;3197;Por conta Destintario (FOB);3;3900;;52959.07;1059.18;264.80;0;2275.48;2308.03;281465;3633
0;3796;58;1;51;Remessa Vasilhame Interestadual;2022/10/10;2022/10/11;3297;2022/10/10;2022/10/11;1;0;0;3198;Por conta Destintario (FOB);2;158;;3969.40;79.39;19.85;0;316.00;316.00;90927;1523
0;3797;62;0;21;Venda a Ordem;2022/10/11;2022/10/18;3298;2022/10/15;2022/10/16;1;1;1;3199;Por conta Remetente (CIF);7;2460;;20896.96;417.94;104.48;0;704.27;704.27;90927;1523
0;3798;66;1;51;Remessa Vasilhame Estadual;2022/10/11;2022/10/12;3299;2022/10/09;2022/10/10;1;0;0;3200;Por conta Destintario (FOB);8;10;;1500.00;30.00;7.50;0;0.00;10.00;303183;2178
0;3799;196;0;57;Venda a Ordem Estadual;2022/10/11;2022/10/11;3300;2022/10/08;2022/10/09;1;1;1;3201;Por conta Remetente (CIF);10;484;;4159.28;83.19;20.80;0;114.26;114.26;152786;2856
0;3800;194;0;57;Venda a Ordem Estadual;2022/10/11;2022/10/11;3301;2022/10/10;2022/10/12;0;1;0;3202;Por conta Remetente (CIF);10;5;;36.17;0.72;0.18;0;0.97;0.97;25315;476
0;3802;49;0;21;Venda a Ordem;2022/10/12;2022/10/18;3302;2022/10/17;2022/10/18;1;1;1;3203;Por conta Remetente (CIF);6;15930;1;60960.89;1219.22;304.80;0;7040.13;7043.65;90927;1523
0;3803;43;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/12;2022/10/16;3303;2022/10/16;2022/10/18;0;1;0;3204;Por conta Destintario (FOB);7;70;;9700.00;194.00;48.50;0;132.00;132.00;119036;765
0;3804;105;1;51;Remessa Vasilhame Estadual;2022/10/12;2022/10/14;3304;2022/10/12;2022/10/12;1;0;0;3205;Por conta Destintario (FOB);8;8;;1200.00;24.00;6.00;0;0.00;8.00;186755;3893
0;3805;5;0;21;Venda a Ordem Interestadual;2022/10/13;2022/10/13;3305;2022/10/11;2022/10/11;1;0;0;3206;Por conta Destintario (FOB);4;5440;;17110.51;342.21;85.55;0;1542.15;1573.09;152780;1256
0;3806;25;1;51;Remessa Vasilhame Interestadual;2022/10/13;2022/10/20;3306;2022/10/19;2022/10/19;1;1;1;3207;Por conta Destintario (FOB);6;31;;789.20;15.78;3.95;0;62.00;62.00;293282;4992
0;3807;158;0;21;Venda a Ordem;2022/10/13;2022/10/15;3307;2022/10/15;2022/10/16;0;1;0;3208;Por conta Destintario (FOB);10;1;1;5315.96;106.32;26.58;0;1.00;2.00;303017;4999
0;3808;108;0;57;Venda a Ordem Estadual;2022/10/13;2022/10/15;3308;2022/10/16;2022/10/18;0;1;0;3209;Por conta Remetente (CIF);8;4544;;26089.96;521.80;130.45;0;652.53;652.53;0;0
0;3809;139;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/13;2022/10/20;3309;2022/10/17;2022/10/17;1;1;1;3210;Por conta Destintario (FOB);3;66;;17012.19;340.24;85.06;0;66.00;132.00;276542;2563
0;3810;133;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/13;2022/10/19;3310;2022/10/19;2022/10/20;0;1;0;3211;Por conta Destintario (FOB);1;65;;16813.60;336.27;84.07;0;65.00;130.00;268935;1489
0;3811;165;0;21;Venda a Ordem;2022/10/13;2022/10/17;3311;2022/10/16;2022/10/16;1;0;0;3212;Por conta Destintario (FOB);2;168;;7783.56;155.67;38.92;0;0.09;288.48;90927;1523
0;3812;81;0;21;Venda a Ordem;2022/10/13;2022/10/13;3312;2022/10/14;2022/10/16;0;1;0;3213;Por conta Destintario (FOB);7;720;;37969.92;759.40;189.85;0;536.40;536.40;293282;4992
0;3813;136;0;21;Venda a Ordem;2022/10/13;2022/10/17;3313;2022/10/14;2022/10/15;1;0;0;3214;Por conta Remetente (CIF);1;3480;;24620.98;492.42;123.10;0;1751.06;1751.06;291847;2865
0;3814;11;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/13;2022/10/16;3314;2022/10/14;2022/10/16;1;1;1;3215;Por conta Destintario (FOB);10;6;;700.00;14.00;3.50;0;10.00;10.00;158219;3724
0;3815;100;1;51;Remessa Vasilhame Estadual;2022/10/13;2022/10/20;3315;2022/10/19;2022/10/19;1;0;0;3216;Por conta Destintario (FOB);2;10;;1500.00;30.00;7.50;0;0.00;10.00;271924;2345
0;3816;5;0;63;Venda a ordem com IPI;2022/10/14;2022/10/19;3316;2022/10/20;2022/10/21;0;0;0;3217;Por conta Remetente (CIF);3;45900;;13041.27;260.83;65.21;0;20.36;20.36;152780;1256
0;3817;24;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/14;2022/10/14;3317;2022/10/14;2022/10/16;0;0;0;3218;Por conta Destintario (FOB);8;89;;215.25;4.31;1.08;0;89.00;178.00;129879;2950
0;3818;77;0;21;Venda a Ordem;2022/10/14;2022/10/16;3318;2022/10/16;2022/10/16;1;1;1;3219;Por conta Remetente (CIF);5;13360;;12275.62;245.51;61.38;0;133.51;159.05;129879;2950
0;3819;23;0;63;Venda a ordem com IPI;2022/10/14;2022/10/19;3319;2022/10/19;2022/10/21;0;1;0;3220;Por conta Remetente (CIF);4;45900;;13041.27;260.83;65.21;0;20.36;20.36;25317;6547
0;3820;3;1;51;Remessa Vasilhame Interestadual;2022/10/14;2022/10/16;3320;2022/10/13;2022/10/14;1;1;1;3221;Por conta Destintario (FOB);7;27;;945.00;18.90;4.73;0;54.00;54.00;199382;4667
0;3821;186;0;21;Venda a Ordem;2022/10/14;2022/10/15;3321;2022/10/15;2022/10/16;0;0;0;3222;Por conta Destintario (FOB);10;600;;1182.00;23.64;5.91;0;0.60;0.60;290144;4822
0;3822;121;0;21;Venda a Ordem;2022/10/14;2022/10/19;3322;2022/10/20;2022/10/21;0;1;0;3223;Por conta Destintario (FOB);3;280;;2936.64;58.73;14.68;0;29.96;29.96;271924;2345
0;3823;1;0;21;Venda a Ordem;2022/10/14;2022/10/18;3323;2022/10/18;2022/10/20;0;1;0;3224;Por conta Destintario (FOB);3;330;;2477.78;49.56;12.39;0;0.02;352.00;115567;4789
0;3824;46;0;21;Venda a Ordem;2022/10/14;2022/10/20;3324;2022/10/20;2022/10/20;1;1;1;3225;Por conta Destintario (FOB);5;540;;28477.44;569.55;142.39;0;402.30;402.30;152786;2856
0;3825;187;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/14;2022/10/20;3325;2022/10/20;2022/10/20;1;0;0;3226;Por conta Destintario (FOB);3;8;;368.00;7.36;1.84;0;8.00;16.00;115567;4789
0;3826;64;0;21;Venda a Ordem;2022/10/14;2022/10/16;3326;2022/10/17;2022/10/17;0;1;0;3227;Por conta Destintario (FOB);6;940;;4136.28;82.73;20.68;0;76.14;96.11;290925;8756
0;3827;41;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/14;2022/10/18;3327;2022/10/15;2022/10/16;1;1;1;3228;Por conta Destintario (FOB);1;21;;966.00;19.32;4.83;0;21.00;42.00;290144;4822
0;3828;47;0;21;Venda a Ordem;2022/10/14;2022/10/14;3328;2022/10/15;2022/10/15;0;1;0;3229;Por conta Remetente (CIF);4;4776;;16484.65;329.69;82.42;0;483.15;483.15;271922;956
0;3829;188;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/14;2022/10/14;3329;2022/10/13;2022/10/13;1;1;1;3230;Por conta Destintario (FOB);5;16;;2300.00;46.00;11.50;0;31.00;31.00;25315;476
0;3830;140;0;21;Venda a Ordem;2022/10/17;2022/10/22;3330;2022/10/23;2022/10/24;0;1;0;3231;Por conta Destintario (FOB);7;2232;1;16870.17;337.40;84.35;0;392.47;1000.03;268037;2497
0;3831;152;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/21;3331;2022/10/20;2022/10/20;1;1;1;3232;Por conta Destintario (FOB);2;40;;33000.00;660.00;165.00;0;68.00;80.00;158219;3724
0;3832;170;1;77;Remessa para troca em garantia;2022/10/17;2022/10/18;3332;2022/10/16;2022/10/17;1;1;1;3233;Por conta Destintario (FOB);9;437;1;1553.78;31.08;7.77;0;284.26;284.26;287126;3874
0;3833;127;0;21;Venda a Ordem;2022/10/17;2022/10/18;3333;2022/10/16;2022/10/17;1;0;0;3234;Por conta Remetente (CIF);5;14136;1;56658.74;1133.17;283.29;0;2767.03;2767.03;201383;3721
0;3834;114;0;21;Venda a Ordem;2022/10/17;2022/10/17;3334;2022/10/14;2022/10/15;1;1;1;3235;Por conta Remetente (CIF);3;720;;873.36;17.47;4.37;0;25.92;385.92;152786;2856
0;3835;24;0;21;Venda a Ordem;2022/10/17;2022/10/23;3335;2022/10/21;2022/10/22;1;1;1;3236;Por conta Remetente (CIF);1;2000;;1872.00;37.44;9.36;0;28.00;32.00;129879;2950
0;3836;195;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/23;3336;2022/10/20;2022/10/20;1;1;1;3237;Por conta Destintario (FOB);6;5;;750.00;15.00;3.75;0;10.00;10.00;129879;2950
0;3837;18;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/23;3337;2022/10/23;2022/10/23;1;1;1;3238;Por conta Destintario (FOB);5;5;;750.00;15.00;3.75;0;10.00;10.00;25315;476
0;3838;138;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/19;3338;2022/10/17;2022/10/17;1;0;0;3239;Por conta Destintario (FOB);7;54;;7700.00;154.00;38.50;0;104.00;104.00;201383;3721
0;3839;64;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/23;3339;2022/10/23;2022/10/25;0;1;0;3240;Por conta Destintario (FOB);4;6;;700.00;14.00;3.50;0;10.00;10.00;290925;8756
0;3840;1;1;51;Remessa Vasilhame Estadual;2022/10/17;2022/10/17;3340;2022/10/17;2022/10/19;0;0;0;3241;Por conta Destintario (FOB);9;16;;2400.00;48.00;12.00;0;0.00;16.00;115567;4789
0;3841;12;1;51;Remessa Vasilhame Estadual;2022/10/17;2022/10/23;3341;2022/10/24;2022/10/26;0;1;0;3242;Por conta Destintario (FOB);6;4;;140.00;2.80;0.70;0;8.00;8.00;115567;4789
0;3842;79;0;21;Venda a Ordem;2022/10/17;2022/10/23;3342;2022/10/23;2022/10/24;0;1;0;3243;Por conta Destintario (FOB);5;392;;18161.63;363.23;90.81;0;0.22;673.13;281465;3633
0;3843;94;0;21;Venda a Ordem;2022/10/17;2022/10/23;3343;2022/10/23;2022/10/25;0;0;0;3244;Por conta Destintario (FOB);9;1720;;15719.78;314.40;78.60;0;191.67;751.65;186755;3893
0;3844;143;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/17;2022/10/20;3344;2022/10/20;2022/10/22;0;1;0;3245;Por conta Destintario (FOB);9;55;;2530.00;50.60;12.65;0;55.00;110.00;201383;3721
0;3845;32;0;57;Venda a Ordem Estadual;2022/10/18;2022/10/20;3345;2022/10/18;2022/10/18;1;1;1;3246;Por conta Remetente (CIF);5;3292;;4771.02;95.42;23.86;0;49.27;49.27;245112;1997
0;3846;98;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/18;2022/10/23;3346;2022/10/23;2022/10/24;0;1;0;3247;Por conta Destintario (FOB);3;9;;1175.63;23.51;5.88;0;9.00;18.00;271921;879
0;3847;57;0;57;Venda a Ordem Estadual;2022/10/18;2022/10/24;3347;2022/10/21;2022/10/23;1;1;1;3248;Por conta Remetente (CIF);9;78;;1010.88;20.22;5.05;0;29.48;29.48;186755;3893
0;3848;60;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/18;2022/10/18;3348;2022/10/18;2022/10/19;0;1;0;3249;Por conta Destintario (FOB);6;1;;1200.00;24.00;6.00;0;1.00;2.00;90927;1523
0;3849;6;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/18;2022/10/23;3349;2022/10/23;2022/10/23;1;0;0;3250;Por conta Destintario (FOB);6;1;;1200.00;24.00;6.00;0;1.00;2.00;25315;476
0;3850;73;0;63;Venda a ordem com IPI;2022/10/18;2022/10/22;3350;2022/10/22;2022/10/24;0;1;0;3251;Por conta Remetente (CIF);8;108568;;31563.05;631.26;157.82;0;66.94;66.94;129879;2950
0;3851;152;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/18;2022/10/18;3351;2022/10/16;2022/10/17;1;0;0;3252;Por conta Destintario (FOB);6;250;;584.94;11.70;2.92;0;250.00;500.00;158219;3724
0;3852;1;0;21;Venda a Ordem Interestadual;2022/10/18;2022/10/21;3352;2022/10/18;2022/10/18;1;1;1;3253;Por conta Destintario (FOB);6;9974;;99404.62;1988.09;497.02;0;3770.94;3840.18;115567;4789
0;3853;57;1;51;Remessa Vasilhame Interestadual;2022/10/18;2022/10/22;3353;2022/10/23;2022/10/23;0;0;0;3254;Por conta Destintario (FOB);5;191;;5104.00;102.08;25.52;0;382.00;382.00;186755;3893
0;3854;7;0;21;Venda a Ordem;2022/10/19;2022/10/21;3354;2022/10/20;2022/10/21;1;1;1;3255;Por conta Destintario (FOB);10;432;;12832.17;256.64;64.16;0;333.07;333.07;276542;2563
0;3855;39;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/19;2022/10/26;3355;2022/10/23;2022/10/24;1;1;1;3256;Por conta Destintario (FOB);6;12;;28800.00;576.00;144.00;0;12.00;24.00;119034;1701
0;3856;43;3;2;Devolucao industrializacao estadual;2022/10/19;2022/10/26;3356;2022/10/24;2022/10/25;1;1;1;3257;Por conta Destintario (FOB);1;892;;22753.94;455.08;113.77;0;892.00;892.00;119036;765
0;3857;119;0;21;Venda a Ordem;2022/10/19;2022/10/21;3357;2022/10/19;2022/10/21;1;1;1;3258;Por conta Remetente (CIF);9;5484;;36703.79;734.08;183.52;0;3079.55;3079.55;129879;2950
0;3858;72;0;21;Venda a Ordem;2022/10/19;2022/10/22;3358;2022/10/19;2022/10/21;1;1;1;3259;Por conta Remetente (CIF);1;8930;;36268.20;725.36;181.34;0;704.56;706.56;129879;2950
0;3859;153;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/19;2022/10/20;3359;2022/10/18;2022/10/18;1;0;0;3260;Por conta Destintario (FOB);7;10;;1300.00;26.00;6.50;0;18.00;18.00;303183;2178
0;3862;63;1;51;Remessa Vasilhame Estadual;2022/10/19;2022/10/26;3360;2022/10/23;2022/10/23;1;0;0;3261;Por conta Destintario (FOB);2;14;;2100.00;42.00;10.50;0;0.00;14.00;303017;4999
0;3863;100;1;2;Remessa Industrializacao Estadual;2022/10/19;2022/10/20;3361;2022/10/17;2022/10/19;1;0;0;3262;Por conta Destintario (FOB);3;154;;1232.00;24.64;6.16;0;154.00;154.00;271924;2345
0;3864;168;0;63;Venda a ordem com IPI;2022/10/20;2022/10/26;3362;2022/10/24;2022/10/26;1;0;0;3263;Por conta Remetente (CIF);10;145468;;36402.73;728.05;182.01;0;15.30;15.30;152786;2856
0;3865;30;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/20;2022/10/27;3363;2022/10/27;2022/10/28;0;1;0;3264;Por conta Destintario (FOB);2;208;;494.85;9.90;2.47;0;208.00;416.00;25315;476
0;3866;36;0;21;Venda a Ordem;2022/10/20;2022/10/25;3364;2022/10/24;2022/10/26;0;1;0;3265;Por conta Destintario (FOB);8;3794;;11382.00;227.64;56.91;0;3794.00;3794.00;201383;3721
0;3867;168;0;69;Revenda a Ordem;2022/10/20;2022/10/27;3365;2022/10/26;2022/10/28;0;0;0;3266;Por conta Destintario (FOB);10;6000;;58226.40;1164.53;291.13;0;6000.00;6000.00;152786;2856
0;3869;107;0;21;Venda a Ordem;2022/10/20;2022/10/26;3366;2022/10/27;2022/10/29;0;1;0;3267;Por conta Destintario (FOB);9;960;;11371.48;227.43;56.86;0;281.76;285.54;271924;2345
0;3870;11;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/20;2022/10/24;3367;2022/10/22;2022/10/22;1;0;0;3268;Por conta Destintario (FOB);5;14;;24184.00;483.68;120.92;0;14.00;28.00;158219;3724
0;3871;92;0;69;Revenda a Ordem;2022/10/20;2022/10/20;3368;2022/10/17;2022/10/18;1;1;1;3269;Por conta Destintario (FOB);9;6000;;58226.40;1164.53;291.13;0;6000.00;6000.00;119034;1701
0;3872;174;0;63;Venda a ordem com IPI;2022/10/21;2022/10/27;3369;2022/10/26;2022/10/26;1;0;0;3270;Por conta Remetente (CIF);1;64700;;16175.35;323.51;80.88;0;0.00;0.00;297623;3914
0;3873;59;0;21;Venda a Ordem;2022/10/21;2022/10/21;3370;2022/10/21;2022/10/23;0;1;0;3271;Por conta Remetente (CIF);8;5840;;6821.06;136.42;34.11;0;69.50;84.68;186755;3893
0;3874;6;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/21;2022/10/27;3371;2022/10/28;2022/10/29;0;1;0;3272;Por conta Destintario (FOB);4;89;;215.25;4.31;1.08;0;89.00;178.00;25315;476
0;3875;82;1;51;Remessa Vasilhame Estadual;2022/10/21;2022/10/28;3372;2022/10/28;2022/10/29;0;1;0;3273;Por conta Destintario (FOB);1;16;;560.00;11.20;2.80;0;32.00;32.00;293284;7689
0;3876;190;0;21;Venda a Ordem;2022/10/21;2022/10/26;3373;2022/10/27;2022/10/29;0;1;0;3274;Por conta Remetente (CIF);5;10418;1;67072.30;1341.45;335.36;0;7456.85;7456.85;90927;1523
0;3877;88;3;51;Devolucao de Vasilhames ou Sucatas;2022/10/21;2022/10/21;3374;2022/10/18;2022/10/19;1;1;1;3275;Por conta Destintario (FOB);4;32;;4400.00;88.00;22.00;0;60.00;60.00;129879;2950
0;3878;15;1;51;Remessa Vasilhame Estadual;2022/10/21;2022/10/28;3375;2022/10/28;2022/10/30;0;1;0;3276;Por conta Destintario (FOB);6;18;;2700.00;54.00;13.50;0;0.00;18.00;25315;476
